Experiment_Name,Paradigm,Modality,Subject,Object_Ch,Object_Pinyin,Object En,RT,ACC,Condition
E007,Blocked Cyclic Naming,Speaking,11,陀螺,tuo2luo2,spinning top,543,1,DistributedSyllableRelated_Heterogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,11,水井,shui3jing3,water well,706,1,DistributedSyllableRelated_Heterogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,11,厨师,chu2shi1,chef,589,1,DistributedSyllableRelated_Heterogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,11,袋鼠,dai4shu3,kangaroo,540,1,DistributedSyllableRelated_Heterogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,11,雕像,diao1xiang4,statue,499,1,DistributedSyllableRelated_Heterogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,11,喷壶,pen1hu2,watering can,523,1,DistributedSyllableRelated_Heterogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,11,陀螺,tuo2luo2,spinning top,548,1,DistributedSyllableRelated_Heterogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,11,水井,shui3jing3,water well,620,1,DistributedSyllableRelated_Heterogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,11,厨师,chu2shi1,chef,581,1,DistributedSyllableRelated_Heterogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,11,袋鼠,dai4shu3,kangaroo,638,1,DistributedSyllableRelated_Heterogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,11,雕像,diao1xiang4,statue,630,1,DistributedSyllableRelated_Heterogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,11,喷壶,pen1hu2,watering can,837,1,DistributedSyllableRelated_Heterogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,11,陀螺,tuo2luo2,spinning top,580,1,DistributedSyllableRelated_Heterogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,11,水井,shui3jing3,water well,549,1,DistributedSyllableRelated_Heterogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,11,厨师,chu2shi1,chef,600,1,DistributedSyllableRelated_Heterogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,11,大树,da4shu4,tree,1019,1,DistributedSyllableRelated_Heterogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,11,冰箱,bing1xiang1,fridger,677,1,DistributedSyllableRelated_Heterogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,11,老虎,lao3hu3,tiger,536,1,DistributedSyllableRelated_Heterogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,11,菠萝,bo1luo2,pineapple,640,1,DistributedSyllableRelated_Heterogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,11,圣经,sheng4jing1,bibble,415,1,DistributedSyllableRelated_Heterogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,11,电视,dian4shi4,television,569,1,DistributedSyllableRelated_Heterogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,11,大树,da4shu4,tree,522,1,DistributedSyllableRelated_Heterogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,11,冰箱,bing1xiang1,fridger,594,1,DistributedSyllableRelated_Heterogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,11,老虎,lao3hu3,tiger,565,1,DistributedSyllableRelated_Heterogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,11,菠萝,bo1luo2,pineapple,635,1,DistributedSyllableRelated_Heterogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,11,圣经,sheng4jing1,bibble,608,1,DistributedSyllableRelated_Heterogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,11,电视,dian4shi4,television,569,1,DistributedSyllableRelated_Heterogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,11,大树,da4shu4,tree,586,1,DistributedSyllableRelated_Heterogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,11,冰箱,bing1xiang1,fridger,622,1,DistributedSyllableRelated_Heterogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,11,老虎,lao3hu3,tiger,620,1,DistributedSyllableRelated_Heterogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,11,菠萝,bo1luo2,pineapple,608,1,DistributedSyllableRelated_Heterogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,11,圣经,sheng4jing1,bibble,532,1,DistributedSyllableRelated_Heterogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,11,电视,dian4shi4,television,565,1,DistributedSyllableRelated_Heterogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,11,大树,da4shu4,tree,656,1,DistributedSyllableRelated_Heterogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,11,冰箱,bing1xiang1,fridger,608,1,DistributedSyllableRelated_Heterogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,11,老虎,lao3hu3,tiger,560,1,DistributedSyllableRelated_Heterogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,11,菠萝,bo1luo2,pineapple,645,1,DistributedSyllableRelated_Heterogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,11,圣经,sheng4jing1,bibble,658,1,DistributedSyllableRelated_Heterogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,11,电视,dian4shi4,television,550,1,DistributedSyllableRelated_Heterogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,11,别墅,bie2shu4,villa,421,1,DistributedSyllableRelated_Heterogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,11,大象,da4xiang4,elephant,600,1,DistributedSyllableRelated_Heterogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,11,窗户,chuang1hu5,window,591,1,DistributedSyllableRelated_Heterogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,11,海螺,hai3luo2,sea snail,638,1,DistributedSyllableRelated_Heterogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,11,眼睛,yan3jing5,eye,522,1,DistributedSyllableRelated_Heterogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,11,钥匙,yao4shi5,keyboard,562,1,DistributedSyllableRelated_Heterogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,11,别墅,bie2shu4,villa,742,1,DistributedSyllableRelated_Heterogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,11,大象,da4xiang4,elephant,548,1,DistributedSyllableRelated_Heterogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,11,窗户,chuang1hu5,window,588,1,DistributedSyllableRelated_Heterogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,11,海螺,hai3luo2,sea snail,1442,1,DistributedSyllableRelated_Heterogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,11,眼睛,yan3jing5,eye,580,1,DistributedSyllableRelated_Heterogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,11,钥匙,yao4shi5,keyboard,351,1,DistributedSyllableRelated_Heterogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,11,别墅,bie2shu4,villa,411,1,DistributedSyllableRelated_Heterogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,11,大象,da4xiang4,elephant,603,1,DistributedSyllableRelated_Heterogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,11,窗户,chuang1hu5,window,678,1,DistributedSyllableRelated_Heterogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,11,海螺,hai3luo2,sea snail,407,1,DistributedSyllableRelated_Heterogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,11,眼睛,yan3jing5,eye,363,1,DistributedSyllableRelated_Heterogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,11,钥匙,yao4shi5,keyboard,507,1,DistributedSyllableRelated_Heterogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,11,别墅,bie2shu4,villa,502,1,DistributedSyllableRelated_Heterogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,11,大象,da4xiang4,elephant,574,1,DistributedSyllableRelated_Heterogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,11,窗户,chuang1hu5,window,569,1,DistributedSyllableRelated_Heterogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,11,海螺,hai3luo2,sea snail,426,1,DistributedSyllableRelated_Heterogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,11,眼睛,yan3jing5,eye,563,1,DistributedSyllableRelated_Heterogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,11,钥匙,yao4shi5,keyboard,290,1,DistributedSyllableRelated_Heterogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,书包,shu1bao1,schoolbag,441,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,鼠标,shu3biao1,mouse,418,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,梳子,shu1zi5,comb,437,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,袋鼠,dai4shu3,kangaroo,536,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,大树,da4shu4,tree,477,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,别墅,bie2shu4,villa,555,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,书包,shu1bao1,schoolbag,432,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,鼠标,shu3biao1,mouse,455,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,梳子,shu1zi5,comb,423,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,袋鼠,dai4shu3,kangaroo,475,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,大树,da4shu4,tree,457,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,别墅,bie2shu4,villa,553,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,书包,shu1bao1,schoolbag,449,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,鼠标,shu3biao1,mouse,597,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,梳子,shu1zi5,comb,423,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,袋鼠,dai4shu3,kangaroo,480,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,大树,da4shu4,tree,442,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,别墅,bie2shu4,villa,563,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,书包,shu1bao1,schoolbag,527,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,鼠标,shu3biao1,mouse,434,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,梳子,shu1zi5,comb,421,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,袋鼠,dai4shu3,kangaroo,513,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,大树,da4shu4,tree,514,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,别墅,bie2shu4,villa,530,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,香蕉,xiang1jiao1,banana,383,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,项链,xiang4lian4,necklace,428,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,橡皮,xiang4pi2,eraser,512,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,雕像,diao1xiang4,statue,582,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,冰箱,bing1xiang1,fridger,522,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,大象,da4xiang4,elephant,397,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,香蕉,xiang1jiao1,banana,437,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,项链,xiang4lian4,necklace,439,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,橡皮,xiang4pi2,eraser,408,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,雕像,diao1xiang4,statue,553,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,冰箱,bing1xiang1,fridger,476,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,大象,da4xiang4,elephant,477,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,香蕉,xiang1jiao1,banana,418,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,项链,xiang4lian4,necklace,448,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,橡皮,xiang4pi2,eraser,432,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,雕像,diao1xiang4,statue,577,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,冰箱,bing1xiang1,fridger,524,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,大象,da4xiang4,elephant,522,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,香蕉,xiang1jiao1,banana,378,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,项链,xiang4lian4,necklace,447,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,橡皮,xiang4pi2,eraser,438,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,雕像,diao1xiang4,statue,525,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,冰箱,bing1xiang1,fridger,533,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,大象,da4xiang4,elephant,471,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,胡子,hu2zi5,beard,463,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,护士,hu4shi5,nurse,539,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,蝴蝶,hu2die2,butterfly,430,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,喷壶,pen1hu2,watering can,546,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,老虎,lao3hu3,tiger,414,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,窗户,chuang1hu5,window,535,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,胡子,hu2zi5,beard,427,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,护士,hu4shi5,nurse,545,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,蝴蝶,hu2die2,butterfly,464,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,喷壶,pen1hu2,watering can,514,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,老虎,lao3hu3,tiger,478,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,窗户,chuang1hu5,window,534,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,胡子,hu2zi5,beard,435,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,护士,hu4shi5,nurse,493,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,蝴蝶,hu2die2,butterfly,468,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,喷壶,pen1hu2,watering can,456,0,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,老虎,lao3hu3,tiger,450,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,窗户,chuang1hu5,window,491,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,胡子,hu2zi5,beard,452,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,护士,hu4shi5,nurse,585,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,蝴蝶,hu2die2,butterfly,441,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,喷壶,pen1hu2,watering can,542,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,老虎,lao3hu3,tiger,506,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,窗户,chuang1hu5,window,857,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,骆驼,luo4tuo5,camel,629,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,萝卜,luo2bo5,carrot,522,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,螺丝,luo2si1,screw,582,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,陀螺,tuo2luo2,spinning top,431,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,菠萝,bo1luo2,pineapple,368,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,海螺,hai3luo2,sea snail,594,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,骆驼,luo4tuo5,camel,439,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,萝卜,luo2bo5,carrot,753,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,螺丝,luo2si1,screw,566,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,陀螺,tuo2luo2,spinning top,684,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,菠萝,bo1luo2,pineapple,806,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,海螺,hai3luo2,sea snail,403,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,骆驼,luo4tuo5,camel,530,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,萝卜,luo2bo5,carrot,464,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,螺丝,luo2si1,screw,604,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,陀螺,tuo2luo2,spinning top,719,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,菠萝,bo1luo2,pineapple,898,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,海螺,hai3luo2,sea snail,640,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,骆驼,luo4tuo5,camel,687,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,萝卜,luo2bo5,carrot,553,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,螺丝,luo2si1,screw,624,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,陀螺,tuo2luo2,spinning top,598,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,菠萝,bo1luo2,pineapple,691,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,海螺,hai3luo2,sea snail,549,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,警察,jing3cha2,policeman,368,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,鲸鱼,jing1yu2,whale,482,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,镜子,jing4zi5,mirror,577,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,水井,shui3jing3,water well,545,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,圣经,sheng4jing1,bibble,536,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,眼睛,yan3jing5,eye,423,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,警察,jing3cha2,policeman,514,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,鲸鱼,jing1yu2,whale,498,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,镜子,jing4zi5,mirror,475,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,水井,shui3jing3,water well,515,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,圣经,sheng4jing1,bibble,441,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,眼睛,yan3jing5,eye,469,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,警察,jing3cha2,policeman,546,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,鲸鱼,jing1yu2,whale,501,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,镜子,jing4zi5,mirror,538,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,水井,shui3jing3,water well,528,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,圣经,sheng4jing1,bibble,522,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,眼睛,yan3jing5,eye,467,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,警察,jing3cha2,policeman,522,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,鲸鱼,jing1yu2,whale,494,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,镜子,jing4zi5,mirror,439,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,水井,shui3jing3,water well,521,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,圣经,sheng4jing1,bibble,552,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,眼睛,yan3jing5,eye,497,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,食指,shi2zhi3,forefinger,369,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,狮子,shi1zi5,lion,408,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,试管,shi4guan3,test tube,375,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,厨师,chu2shi1,chef,396,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,电视,dian4shi4,television,515,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,钥匙,yao4shi5,keyboard,428,1,DistributedSyllableRelated_Homogeneous_Cycle1
E007,Blocked Cyclic Naming,Speaking,12,食指,shi2zhi3,forefinger,441,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,狮子,shi1zi5,lion,506,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,试管,shi4guan3,test tube,444,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,厨师,chu2shi1,chef,471,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,电视,dian4shi4,television,452,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,钥匙,yao4shi5,keyboard,460,1,DistributedSyllableRelated_Homogeneous_Cycle2
E007,Blocked Cyclic Naming,Speaking,12,食指,shi2zhi3,forefinger,401,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,狮子,shi1zi5,lion,453,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,试管,shi4guan3,test tube,481,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,厨师,chu2shi1,chef,443,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,电视,dian4shi4,television,439,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,钥匙,yao4shi5,keyboard,440,1,DistributedSyllableRelated_Homogeneous_Cycle3
E007,Blocked Cyclic Naming,Speaking,12,食指,shi2zhi3,forefinger,422,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,狮子,shi1zi5,lion,423,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,试管,shi4guan3,test tube,435,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,厨师,chu2shi1,chef,436,1,DistributedSyllableRelated_Homogeneous_Cycle4
E007,Blocked Cyclic Naming,Speaking,12,电视,dian4shi4,television,465,1,DistributedSyllableRelated_Homogeneous_Cycle4
